이름,날짜,username,id,팔로우 수,팔로워 수,게시물 수,website,profile picture url,biography,fetch time,좋아요 수,댓글 수,순위,참여도,게시물 당 좋아요,게시물 당 댓글,팔로우 증감(수),팔로워 증감(수),게시물 증감(수),좋아요 증감(수),댓글 증감(수),순위 증감(수),참여도 증감(수),게시물 당 좋아요 증감(수),게시물 당 댓글 증감(수),팔로우 증감(%),팔로워 증감(%),게시물 증감(%),좋아요 증감(%),댓글 증감(%),순위 증감(%),참여도 증감(%),게시물 당 좋아요 증감(%),게시물 당 댓글 증감(%)
와인비전 Winevision,2022-10-16,winevision,17841402382140592,1525,7756,3000,https://linktr.ee/winevision,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/211538249_1160785267774819_860451889963129583_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=F472j6Iky8kAX_iVOSr&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9yhY0AkziHSHM7iy1eaTF9ykMBJAoYeO1I2o0mnV1Lyg&oe=634F6214,"#와인비전 #와인스타그램 #와인클래스 
🍷삶에 새로운 언어를 더하는 와인비전🍷
와인 교육, 와인 이벤트, 와인 시음회 정보 
↓↓↓아래 프로필 링크 클릭!",2022-10-16 09:52:05.246,1631,5,5,21.09334708612687,0.5436666666666666,0.0016666666666666668,3.0,30.0,16.0,-13.0,-9.0,0.0,-0.36665809119645587,-0.007271671134941982,-0.003025022341376228,0.1971090670170872,0.38829924928811543,0.536193029490617,-0.7907542579075444,-64.28571428571428,0.0,-1.7085647844293228,-1.3198702351987168,-64.47619047619047
달리 Dali 주류 스마트오더,2022-10-16,dali.official_,17841445511359388,2872,3472,224,https://www.daligo.co.kr/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/310233742_889332298703314_7982190927844845607_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=86c713&_nc_ohc=TPvKTofxnrgAX89ZgOv&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-RC0pm-QL2TBFEOXo0-va6hflfU6dHdRNJh1n7Pvqscg&oe=634FBD4A,"좋은 술, 어렵지 않아요.
남달리 유쾌한 어른들의 주류 앱, 달리 Dali
 
즐거운 행사가 가득한 달리에서 맛있는 술을 주문하고 싶다면👇",2022-10-16 09:52:05.246,2796,60,11,82.25806451612904,12.482142857142858,0.26785714285714285,-1.0,-16.0,3.0,-17.0,-12.0,0.0,-0.45409144717370964,-0.24636393018745828,-0.05793471234647707,-0.034806822137134485,-0.4587155963302725,1.3574660633484115,-0.6043370067543519,-16.666666666666664,0.0,-0.5490020685413821,-1.9355289218424554,-17.782738095238106
루얼 잠실새내 와인샵&테이스팅룸,2022-10-16,luolle_jamsil,17841431842909760,1296,1658,317,http://linktr.ee/luolle_/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/90323072_541470776499586_6037993242375487488_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=eugeU_FJPDcAX_ebRmt&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT_NNSex7eGMDCxhgL0RVQ0kgjSEJxCACONsS8-U4K5RKw&oe=634FFF60,"🍷직수입 와인판매 바틀샵&와인쇼핑몰,
🍷와인모임,공간대여,파티룸,모임대관,
      생일파티룸,브라이덜샤워
🍷예약,대관 문의 DM 및 카톡 @playleon
 ☎️02-3432-7787
송파구 잠실동 198-7 B1",2022-10-16 09:52:05.246,1838,20,13,112.0627261761158,5.798107255520505,0.06309148264984227,0.0,2.0,0.0,0.0,0.0,0.0,-0.13534145673443732,0.0,0.0,0.0,0.12077294685990392,0.0,0.0,0.0,0.0,-0.12062726176115257,0.0,0.0
나라셀라 • NARA CELLAR,2022-10-16,naracellar,17841405690478812,102,9030,469,https://naracellar.com/,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/139566720_1507129532819956_3674880356484992410_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=6NCg8-Twgt0AX__-d6T&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-J_RYGtjqO1yKpMr5uFOBhVadkfD53Rotce2dTLTdcog&oe=634F8E4C,"와인 문화를 선도하는 기업, 나라셀라 공식 인스타그램 계정입니다",2022-10-16 09:52:05.246,3120,174,4,36.478405315614616,6.652452025586354,0.37100213219616207,0.0,4.0,1.0,282.0,77.0,0.0,3.9612327031616985,0.5883494614837899,0.1637371749312048,0.0,0.04431641923332563,0.21367521367521292,9.936575052854124,79.38144329896907,0.0,12.181971508939515,9.702168709457837,78.99896687402457
와인소셜,2022-10-16,winesocial_dosan,17841449777938336,2,5489,162,https://linktr.ee/winesocial_dosan,https://scontent-iad3-1.xx.fbcdn.net/v/t51.2885-15/286409148_125916113235460_6740749973920539329_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=dc9MEfpaA_YAX8T0Z-j&_nc_ht=scontent-iad3-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8jKBl8uSb4gTJeMZJYH_jNCF2dc0F3pzt10OG4PLD3wQ&oe=6350FDBA,"와인 문화공간, 와인소셜🍷
수-토 2pm-10pm 일요일 2pm- 9pm(월화 휴무)
예약하러가기 👇👇",2022-10-16 09:52:05.246,2198,158,6,42.92220805246858,13.567901234567902,0.9753086419753086,0.0,168.0,4.0,126.0,40.0,0.0,1.7645309241092448,0.45397718393499,0.22847319893733398,0.0,3.1573012591618044,2.5316455696202445,6.0810810810810745,33.89830508474576,0.0,4.2872461402672535,3.4617951284617865,30.592174094998946
winebook_official,2022-10-17,winebook_official,17841447684956802,356,3853,524,http://www.winebook.co.kr/,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/204724489_155824759872357_7579385208215269792_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=86c713&_nc_ohc=M-bU9WsoldMAX9oJpdL&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT87AGOYZxadPc6fd3SXllXi1jAO3Q9g4cL6_ORtD4RJLg&oe=6350CF25,"Winebook Club, Book Your Wine
테이스팅 신청하기
⬇️⬇️⬇️⬇️⬇️",2022-10-17 09:55:15.220,3648,462,8,106.67012717363093,6.961832061068702,0.8816793893129771,5.0,56.0,13.0,567.0,180.0,0.0,18.10020354971732,0.9324778536323031,0.3298202895086718,1.4245014245014342,1.474848564656317,2.544031311154593,18.4031158714703,63.829787234042556,0.0,20.436060921283584,15.46563398916283,59.76530777976288
Wine Folly,2022-10-17,winefolly,17841400935520240,1345,407330,3638,https://shopgr.id/winefolly,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/291099809_171986275292869_6693348921069921448_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=VGj7yPzrn-8AX8NfN8V&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT8i7d_wmDPteQTWazlFqr-QZxup9uWBwLKN-tuCRu6TkQ&oe=63517F7D,"Wine EDU. But make it fun!
The #1 site for learning about #wine for beginners and beyond. Join the wine education newsletter, & get 50% off Wine 101!",2022-10-17 09:55:15.220,71892,2678,1,18.307023789065376,19.761407366684992,0.7361187465640462,2.0,510.0,5.0,-114.0,-24.0,0.0,-0.05687179128957354,-0.0585761180383777,-0.00761921104674379,0.14892032762472418,0.1253625682119841,0.13762730525737066,-0.15832013998833272,-0.88823094004441,0.0,-0.3096935017993241,-0.29554070054360615,-1.0244483246787617
주류학개론,2022-10-17,juryuhak,17841445525754876,0,16626,101,https://youtube.com/c/juryuhak,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/139639356_862042224608666_6413119311707306727_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=h2jS4C5PCEkAX_AijU5&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT8kz4Uu8QGNWXLY1NoXURgaXrYuI9X_jdAoYi7cesGZrg&oe=63513E3E,"유튜브 “주류학개론 - 재미있는 술의 비하인드 스토리”의 인스타그램 계정입니다.
👉🏻비지니스 문의 및 제안
drunkenman@tmcentkorea.co.kr",2022-10-17 09:55:15.220,11650,154,2,70.99723324912787,115.34653465346534,1.5247524752475248,0.0,146.0,2.0,-410.0,-8.0,0.0,-3.165388110095421,-6.471647164716472,-0.11161116111611169,,0.8859223300970775,2.020202020202011,-3.3996683250414605,-4.938271604938271,0.0,-4.268171825754585,-5.312546179991129,-6.820682068206829
달리 Dali 주류 스마트오더,2022-10-17,dali.official_,17841445511359388,2873,3471,225,https://www.daligo.co.kr/,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/310233742_889332298703314_7982190927844845607_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=86c713&_nc_ohc=TPvKTofxnrgAX8-zwbN&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT_mWHOSl0ZdN-eUC7QATnrnPNHT-1mv8clkcYuTQ3o8qg&oe=6351B78A,"좋은 술, 어렵지 않아요.
남달리 유쾌한 어른들의 주류 앱, 달리 Dali
 
즐거운 행사가 가득한 달리에서 맛있는 술을 주문하고 싶다면👇",2022-10-17 09:55:15.220,2686,52,11,78.88216652261596,11.937777777777777,0.2311111111111111,2.0,-15.0,4.0,-130.0,-20.0,0.0,-3.9635018652211045,-0.8043036701860231,-0.09468074409250882,0.06966213862764636,-0.43029259896729677,1.8099547511312153,-4.616477272727271,-27.77777777777778,0.0,-4.784199273601375,-6.312184343434346,-29.061728395061735
테이스팅 와인샵 와인도어,2022-10-17,winedoor_official,17841444742294852,351,3522,421,https://www.youtube.com/channel/UCU4oFiZc7x8DqlkFeJOO31w,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/131377722_143680620657318_7773077553056580665_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=86c713&_nc_ohc=NAKGpqz0l6oAX-4Z6lm&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT8r-b9LJHZxDtqkG740yjYIPRCBVybgbpoTZRDW8RckDg&oe=635217B6,"매일 신나는 테이스팅이 있는 공간
‘Everyday Tasting’ 
전문 테이스팅 와인샵 | 와인도어
예약: 010-6389-4908
Mon-Sat | 12-9pm (Sunday Off)
Business: Winedoor@naver.com
Youtube ↓",2022-10-17 09:55:15.220,4110,51,10,118.14310051107326,9.762470308788599,0.12114014251781473,1.0,3.0,5.0,-447.0,-11.0,0.0,-13.11577985266645,-1.1918566142883247,-0.02789831902064681,0.28571428571428914,0.08525149190110604,1.2019230769230838,-9.8090849242923,-17.741935483870964,0.0,-9.992299047744801,-10.880235934692628,-18.718872117079144
루얼 잠실새내 와인샵&테이스팅룸,2022-10-17,luolle_jamsil,17841431842909760,1296,1658,317,http://linktr.ee/luolle_/,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/90323072_541470776499586_6037993242375487488_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=86c713&_nc_ohc=eugeU_FJPDcAX_6QtPd&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT8kRAkvzyEWk0KcOH960dDCdWxcgyoOW-xu5yTAm99lOg&oe=6351F9A0,"🍷직수입 와인판매 바틀샵&와인쇼핑몰,
🍷와인모임,공간대여,파티룸,모임대관,
      생일파티룸,브라이덜샤워
🍷예약,대관 문의 DM 및 카톡 @playleon
 ☎️02-3432-7787
송파구 잠실동 198-7 B1",2022-10-17 09:55:15.220,1838,20,13,112.0627261761158,5.798107255520505,0.06309148264984227,0.0,3.0,0.0,0.0,0.0,0.0,-0.20313485107452323,0.0,0.0,0.0,0.18126888217522286,0.0,0.0,0.0,0.0,-0.1809408926417344,0.0,0.0
나라셀라 • NARA CELLAR,2022-10-17,naracellar,17841405690478812,102,9029,469,https://naracellar.com/,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/139566720_1507129532819956_3674880356484992410_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=6NCg8-Twgt0AX8dyAVj&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT9OwOYIT_mQ6q_bh3C_jVw6G2C_ItgG-otWFxLIbxXtRg&oe=6351888C,"와인 문화를 선도하는 기업, 나라셀라 공식 인스타그램 계정입니다",2022-10-17 09:55:15.220,3130,174,4,36.59319968988814,6.673773987206823,0.37100213219616207,0.0,8.0,1.0,281.0,77.0,0.0,3.9360663343843143,0.5861671495999854,0.1637371749312048,0.0,0.08868196430551478,0.21367521367521292,9.863109863109853,79.38144329896907,0.0,12.052700068730783,9.628860161909202,78.99896687402457
after9,2022-10-17,after9nwine,17841416197245714,1,148,19,,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/284767247_682665059496055_7044693684830096392_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=86c713&_nc_ohc=tXaGM0YDXw8AX95UiOK&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT8Ag1dCl2dKDMOB3neH6B4UcFwhyVo2shNGoTk3Vh7-dA&oe=63515BE7,"wineshop&tastingroom
wine seminar🍷
📞010-4283-9115",2022-10-17 09:55:15.220,514,16,14,358.1081081081081,27.05263157894737,0.8421052631578947,0.0,1.0,0.0,4.0,0.0,0.0,0.2849788564074629,0.21052631578947612,0.0,0.0,0.6802721088435382,0.0,0.7843137254901933,0.0,0.0,0.07964238002262647,0.7843137254902155,0.0
WSA와인아카데미,2022-10-17,wsa.wine.academy,17841403196274368,2597,4873,374,https://linktr.ee/wsawineacademy,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/82718695_3163285743736428_55089091201931293_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=py0sUbH5OEUAX8QAChD&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT9mQNFeVIyHy49xhca-mihgxaE5lJqwpxIkAb413PwVkA&oe=6351BB99,"🍷국내 최초, 최대, 최고의 국제인증와인교육기관
🍷17년의 전통, 만 명의 동문
🍷수강일정 Linktree - WSET Schedule
🤘#매니져스타그램#문의사항 팔로우 후 !DM(아님못봐요🤣)",2022-10-17 09:55:15.220,6726,183,7,141.78124358711267,17.983957219251337,0.4893048128342246,10.0,18.0,1.0,-53.0,-4.0,0.0,-1.6997038897153516,-0.19030551533311169,-0.01203566973950193,0.38654812524159254,0.3707518022657119,0.2680965147453085,-0.7818262280572363,-2.1390374331550777,0.0,-1.1846199231363763,-1.0471154627415658,-2.4006977608739155
와프너 | wapener,2022-10-17,wapener,17841444965924426,2,3784,230,https://linktr.ee/wapener,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/278281463_542447847213549_676763277042173322_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=86c713&_nc_ohc=HhT3JXnQadMAX8OPzXX&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT9pQZlFXbIHLmDLuXZYBAbjyN3-I4W-u1QN8hhG3FaYOg&oe=63515C3E,"취향 기반 와인 소셜 커뮤니티 앱 
[와프너] 공식 계정입니다🍷",2022-10-17 09:55:15.220,1748,128,9,49.577167019027485,7.6,0.5565217391304348,0.0,-3.0,-1.0,0.0,0.0,0.0,0.03927422789994495,0.03290043290043254,0.0024091850178806773,0.0,-0.07921837866384784,-0.43290043290042934,0.0,0.0,0.0,0.07928118393234485,0.43478260869564966,0.43478260869564966
와인21 @wine21.com,2022-10-17,wine21_korea,17841401765469832,3075,12124,935,https://linktr.ee/Wine21,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/249334667_585773885977785_3652660761559161739_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=86c713&_nc_ohc=8M-dhUn3zWQAX-JjVXM&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT8X-gDRcvnLNa6Kw3bcvlAKEbDX27GRtayx7VhF6sjAMA&oe=6351FB7A,,2022-10-17 09:55:15.220,5813,485,3,51.94655229297262,6.21711229946524,0.5187165775401069,33.0,17.0,1.0,-156.0,-2.0,0.0,-1.3779707102486611,-0.173679991755316,-0.0026966986911565183,1.0848126232741562,0.14041463616090155,0.10706638115631772,-2.6135030993466257,-0.4106776180698102,0.0,-2.5841219623575773,-2.7176597805237956,-0.5171902623285818
퍼플독ㅣPurpleDog,2022-10-17,purpledog_official,17841407847590324,77,3383,77,http://www.purpledog.co.kr/,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/185509140_516680693034587_2493003973259871483_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=86c713&_nc_ohc=_ZP1IkyR9poAX-B-i0_&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT9h7egCZX_HUGfekxZDrbItBiZQfPhA31BDhXMko_2dFQ&oe=635264BA,"Winebutlerservice
나만의 와인 
나만의 퍼플독🍷
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
🍷퍼플독 송파본점
서울 송파구 가락로 94 지하1층
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
🍷퍼플독 홍대점
서울 마포구 양화로 188 애경타워 AK& 홍대 1층
🔽 내 와인 취향 찾기",2022-10-17 09:55:15.220,1594,281,12,55.42417972214011,20.7012987012987,3.6493506493506493,3.0,-4.0,1.0,53.0,0.0,0.0,1.6302618006756902,0.42498291182501546,-0.04801777170198207,4.054054054054057,-0.1180986123412997,1.3157894736842035,3.439325113562619,0.0,0.0,3.0305690004876817,2.0959572549449135,-1.2987012987012991
와인비전 Winevision,2022-10-17,winevision,17841402382140592,1525,7754,3001,https://linktr.ee/winevision,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/211538249_1160785267774819_860451889963129583_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=C0wT3PQxR8QAX_ryUVV&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT8pig0zGlLSxF5HYNYseohGNnJEN9zLyVkbN0ainoLmGw&oe=63515C54,"#와인비전 #와인스타그램 #와인클래스 
🍷삶에 새로운 언어를 더하는 와인비전🍷
와인 교육, 와인 이벤트, 와인 시음회 정보 
↓↓↓아래 프로필 링크 클릭!",2022-10-17 09:55:15.220,1648,3,5,21.29223626515347,0.5491502832389203,0.000999666777740753,3.0,28.0,15.0,33.0,-9.0,0.0,0.23347364542786764,0.008292949012530526,-0.003019087408461524,0.1971090670170872,0.3624126326689181,0.5023442732752903,2.0433436532507843,-75.0,0.0,1.1086769419641707,1.5332969505520877,-75.1249583472176
와인소셜,2022-10-17,winesocial_dosan,17841449777938336,2,5505,162,https://linktr.ee/winesocial_dosan,https://scontent-ort2-2.xx.fbcdn.net/v/t51.2885-15/286409148_125916113235460_6740749973920539329_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=dc9MEfpaA_YAX-rwlS-&_nc_ht=scontent-ort2-2.xx&edm=AL-3X8kEAAAA&oh=00_AT-UYayaV4TNddIDhg2aLdNWBliT8OWxHYSYASa6LZ_HYQ&oe=6350FDBA,"와인 문화공간, 와인소셜🍷
수-토 2pm-10pm 일요일 2pm- 9pm(월화 휴무)
예약하러가기 👇👇",2022-10-17 09:55:15.220,2205,158,6,42.92461398728429,13.61111111111111,0.9753086419753086,0.0,168.0,4.0,97.0,28.0,0.0,0.9909433858227956,0.2693389592123765,0.1525238318487263,0.0,3.1478358628442837,2.5316455696202445,4.601518026565454,21.53846153846153,0.0,2.363121023295922,2.018764495045322,18.5375118708452
와인소셜,2022-10-18,winesocial_dosan,17841449777938336,2,5515,163,https://linktr.ee/winesocial_dosan,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/286409148_125916113235460_6740749973920539329_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=dc9MEfpaA_YAX9qe2LP&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8ezc1FD4Q93fdnYud9fsCUbyYOTGd3KMD6uF2cEhEGWQ&oe=6352F7FA,"와인 문화공간, 와인소셜🍷
수-토 2pm-10pm 일요일 2pm- 9pm(월화 휴무)
예약하러가기 👇👇",2022-10-18 09:50:42.504,2143,158,6,41.72257479601088,13.14723926380368,0.9693251533742331,0.0,139.0,4.0,46.0,17.0,0.0,0.09311051029659723,-0.04143998147933914,0.08253270054404438,0.0,2.5855654761904656,2.515723270440251,2.193609918931805,12.056737588652489,0.0,0.22366492553820283,-0.31420872938554556,9.306878997519895
와인21 @wine21.com,2022-10-18,wine21_korea,17841401765469832,3077,12122,935,https://linktr.ee/Wine21,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/249334667_585773885977785_3652660761559161739_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=86c713&_nc_ohc=So8INTje52cAX_Etojv&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT__6q_Q9t94W6jHVVXiO6KBMyJAaCW7Ih1e1u6wYCGFAg&oe=6351FB7A,,2022-10-18 09:50:42.504,5839,485,3,52.1696089754166,6.244919786096257,0.5187165775401069,36.0,21.0,1.0,-132.0,-2.0,0.0,-1.1978813146420748,-0.1480138327474263,-0.0026966986911565183,1.1838211114764796,0.17353937691100274,0.10706638115631772,-2.21068497739072,-0.4106776180698102,0.0,-2.244589933181129,-2.3152724800886926,-0.5171902623285818
테이스팅 와인샵 와인도어,2022-10-18,winedoor_official,17841444742294852,350,3523,421,https://www.youtube.com/channel/UCU4oFiZc7x8DqlkFeJOO31w,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/131377722_143680620657318_7773077553056580665_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=86c713&_nc_ohc=NAKGpqz0l6oAX_K3raV&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT86GCC5-xRwKbBRTvRaaJsnyDofW6iH_MTIwRan5ppSTA&oe=635217B6,"매일 신나는 테이스팅이 있는 공간
‘Everyday Tasting’ 
전문 테이스팅 와인샵 | 와인도어
예약: 010-6389-4908
Mon-Sat | 12-9pm (Sunday Off)
Business: Winedoor@naver.com
Youtube ↓",2022-10-18 09:50:42.504,4122,51,10,118.45018450184502,9.790973871733966,0.12114014251781473,0.0,0.0,4.0,-432.0,-15.0,0.0,-12.688049957422649,-1.1298894376185515,-0.03713323877714929,0.0,0.0,0.9592326139088669,-9.486166007905139,-22.72727272727273,0.0,-9.67532467532467,-10.34615492944524,-23.461455409198873
달리 Dali 주류 스마트오더,2022-10-18,dali.official_,17841445511359388,2873,3472,225,https://www.daligo.co.kr/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/310233742_889332298703314_7982190927844845607_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=86c713&_nc_ohc=nadVAuTpRWwAX-6mv2u&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8BYr7r3ena9-Lsm8O-2vYK_sEQ0p_g2XRsygQcvKKMGg&oe=6353B1CA,"좋은 술, 어렵지 않아요.
남달리 유쾌한 어른들의 주류 앱, 달리 Dali
 
즐거운 행사가 가득한 달리에서 맛있는 술을 주문하고 싶다면👇",2022-10-18 09:50:42.504,2698,52,11,79.20506912442396,11.991111111111111,0.2311111111111111,0.0,-13.0,4.0,-120.0,-20.0,0.0,-3.721760143868721,-0.7600201106083464,-0.09468074409250882,0.0,-0.37302725968436645,1.8099547511312153,-4.258339247693399,-27.77777777777778,0.0,-4.48800487937111,-5.960413216623294,-29.061728395061735
와인비전 Winevision,2022-10-18,winevision,17841402382140592,1525,7759,3006,https://linktr.ee/winevision,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/211538249_1160785267774819_860451889963129583_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=86c713&_nc_ohc=C0wT3PQxR8QAX81vwsx&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT9PaPxYr4uccYsdLS8ZkfaZ6k4rGaz4VdDjkWR_DXpr_Q&oe=63535694,"#와인비전 #와인스타그램 #와인클래스 
🍷삶에 새로운 언어를 더하는 와인비전🍷
와인 교육, 와인 이벤트, 와인 시음회 정보 
↓↓↓아래 프로필 링크 클릭!",2022-10-18 09:50:42.504,1605,5,5,20.750096661940972,0.5339321357285429,0.00166333998669328,3.0,30.0,19.0,-9.0,-7.0,0.0,-0.2875537456149857,-0.006409344017021201,-0.002354068784649204,0.1971090670170872,0.3881485315047284,0.6360897221292294,-0.5576208178438624,-58.33333333333333,0.0,-1.3668529519423323,-1.1861654633731344,-58.5966954978931
주류학개론,2022-10-18,juryuhak,17841445525754876,0,16624,102,https://youtube.com/c/juryuhak,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/139639356_862042224608666_6413119311707306727_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=86c713&_nc_ohc=h2jS4C5PCEkAX_k4IKK&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT-Lch5VKFGfHrKlPG3WTmFvTrR1I5xaZFsIVNMBCi6-Hw&oe=6353387E,"유튜브 “주류학개론 - 재미있는 술의 비하인드 스토리”의 인스타그램 계정입니다.
👉🏻비지니스 문의 및 제안
drunkenman@tmcentkorea.co.kr",2022-10-18 09:50:42.504,11604,155,2,70.73508180943215,113.76470588235294,1.5196078431372548,0.0,107.0,2.0,-74.0,-1.0,0.0,-0.9123117850462705,-3.015294117647059,-0.04039215686274522,,0.6478174002542803,2.0000000000000018,-0.6336701489981111,-0.6410256410256387,0.0,-1.273335622241778,-2.582029557841292,-2.589240824534955
winebook_official,2022-10-18,winebook_official,17841447684956802,356,3876,529,http://www.winebook.co.kr/,https://scontent-sea1-1.xx.fbcdn.net/v/t51.2885-15/204724489_155824759872357_7579385208215269792_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=86c713&_nc_ohc=M-bU9WsoldMAX9iksKF&_nc_ht=scontent-sea1-1.xx&edm=AL-3X8kEAAAA&oh=00_AT8GILWtYm9TByzH38dmKpnVXSr8Hb_yzJCIRBv9eIuE2A&oe=6352C965,"Winebook Club, Book Your Wine
테이스팅 신청하기
⬇️⬇️⬇️⬇️⬇️",2022-10-18 09:50:42.504,3587,461,8,104.437564499484,6.780718336483932,0.8714555765595463,5.0,64.0,16.0,532.0,167.0,0.0,16.583419693607823,0.8255526444761347,0.298356161354868,1.4245014245014342,1.6789087093389332,3.1189083820662766,17.41407528641572,56.80272108843538,0.0,18.876081180063608,13.862798907242468,52.0601057057984
